,0
var_TCP_windows_size_value_backward_traffic_enc,0.002306335891987867
min_ttl_forward_traffic,0.0022951289173090256
Total_length_of_backward_payload,0.0022400168305705933
total_TCP_windows_size_valuel_backward_traffic,0.002210070011050047
std_TCP_windows_size_value_backward_traffic,0.002209252514654721
total_ttl_backward_traffic,0.0021618865022271965
std_TCP_windows_size_value_forward_traffic_enc,0.002104275258923943
max_Interval_of_arrival_time_of_backward_traffic_ratio,0.0020941788165291363
max_ttl_forward_traffic,0.002077782716094846
Total_length_of_IP_packet_per_session,0.002030912707296512
std_backward_packet_length,0.0020305005672391985
std_Interval_of_arrival_time_of_forward_traffic_enc,0.0020250909034928983
var_TCP_windows_size_value_forward_traffic_enc,0.0020064709931228303
min_Interval_of_arrival_time_of_forward_traffic_ratio,0.002005283670217025
median_Length_of_TCP_segment(packet),0.0019993405551374604
mean_ttl_forward_traffic,0.001988588217933128
flow_duration_ratio,0.0019826022128924987
total_ttl_backward_traffic_enc,0.001981867054104462
var_backward_packet_length,0.001970116013607091
median_Length_of_TCP_payload,0.001961935214189665
median_Interval_of_arrival_time_of_forward_traffic_ratio,0.0019274654358230326
mean_forward_packet_length_ratio,0.0019022163359765077
flow_duration_of_forward_traffic,0.0018594306953943422
median_Interval_of_arrival_time_of_forward_traffic_enc,0.0018591639021364739
var_Interval_of_arrival_time_of_forward_traffic_enc,0.001840253850999637
mean_Interval_of_arrival_time_of_forward_traffic_enc,0.0017816663752564096
max_Length_of_TCP_payload,0.0017791574651956788
median_TCP_windows_size_value,0.0017403486050178052
std_TCP_windows_size_value_backward_traffic_ratio,0.0017331509912288149
Total_length_of_backward_TCP_segment(packet),0.0017273560708961373
std_TCP_windows_size_value_forward_traffic_ratio,0.001711781047714336
median_Length_of_IP_packets,0.0017100764178731428
mean_Interval_of_arrival_time_of_forward_traffic,0.001684361225583361
max_Interval_of_arrival_time_of_forward_traffic_enc,0.001652752582670888
Total_length_of_forward_TCP_segment_ratio,0.0016431505821733435
flow_duration_of_backward_traffic_ratio,0.0016276910115918767
Goodput,0.0016263561375583768
No_of_enc_forward_packets,0.0016208317336177868
std_Interval_of_arrival_time_of_backward_traffic_enc,0.0016146492771307711
Total_length_of_forward_TCP_header_ratio,0.0016020532291838583
min_TCP_windows_size_value_backward_traffic,0.0015881390046753713
Total_length_of_backward_IP_header,0.0015739767860305897
mean_backward_packet_length,0.0015676710250758577
max_Length_of_TCP_segment(packet),0.0015398971406356502
min_TCP_windows_size_value_backward_traffic_ratio,0.0015316789061996217
flow_duration_enc,0.0014959858483413727
var_backward_packet_length_enc,0.001447964400759868
total_payload_per_session,0.001436228857562939
std_backward_packet_length_enc,0.0014237891753768228
Total_Time_to_live_enc,0.001391893183597982
var_TCP_windows_size_value_backward_traffic_ratio,0.0013495029705759376
flow_duration_of_forward_traffic_enc,0.001336018149705502
mean_Interval_of_arrival_time_of_backward_traffic_enc,0.001300383990468984
max_Interval_of_arrival_time_of_forward_traffic_ratio,0.0012990198468042025
max_length_of_IP_packet_enc,0.0012986255076968289
var_Interval_of_arrival_time_of_forward_traffic_ratio,0.0012718707362757858
Total_length_of_backward_TCP_header,0.0012455592809883006
var_length_of_IP_packet_enc,0.0012444812749203295
var_Interval_of_arrival_time_of_backward_traffic_enc,0.001242579830960471
std_length_of_IP_packet_enc,0.001237851930783842
min_TCP_windows_size_value_forward_traffic,0.0012200895914101495
IPratio,0.0012194925222876925
total_TCP_windows_size_valuel_backward_traffic_enc,0.001199949676768733
mean_Length_of_TCP_segment(packet),0.0011145665399098005
std_Length_of_IP_packets,0.001082858596507322
std_length_of_IP_packet_ratio,0.0010656483935716872
var_TCP_windows_size_value_forward_traffic_ratio,0.001056169121273753
var_length_of_IP_packet_ratio,0.0010557810005335914
median_Length_of_TCP_packet_header,0.0010439236017527839
Total_length_of_forward_IP_header_ratio,0.0009938201769984333
flow_duration_of_forward_traffic_ratio,0.0009857714836997268
meidan_length_of_IP_packet_ratio,0.0009651040300460616
max_time_to_live,0.0009510163430816016
max_Length_of_IP_packets,0.0009284707683244363
Total_Time_to_live_ratio,0.0009148835441226449
var_Length_of_TCP_payload,0.0008831562737291096
mean_backward_packet_length_enc,0.0008707172828773522
std_forward_packet_length_ratio,0.0008664839197043293
enc_ratio_of_forward_packets,0.0008275590845067817
mean_Length_of_TCP_payload,0.0008194007362946096
Total_length_of_backward_IP_header_ratio,0.0008016815898202196
total_ttl_forward_traffic_ratio,0.0007996593563488483
std_Length_of_TCP_segment(packet),0.000797794266579337
Total_length_of_backward_TCP_segment_ratio,0.000793227813680212
var_Interval_of_arrival_time_of_backward_traffic_ratio,0.000786358125907599
min_TCP_windows_size_value,0.0007806775910119516
mean_Length_of_IP_packets,0.0007723332904466915
Total_length_of_IP_packet_ratio,0.0007688671307362412
var_forward_packet_length_ratio,0.0007578849520351426
median_Interval_of_arrival_time_of_backward_traffic_ratio,0.0007255265227028267
var_Length_of_TCP_segment(packet),0.0007216676232279848
Total_length_of_forward_payload_ratio,0.0007127586322468307
var_Length_of_IP_packets,0.000710762397646352
median_time_to_live,0.0007007510218224223
median_backward_packet_length,0.0006995348527631048
mean_Interval_of_arrival_time_of_backward_traffic_ratio,0.0006963615354116739
max_backward_packet_length_enc,0.0006827599811720569
mean_backward_packet_length_ratio,0.000655957806940876
std_backward_packet_length_ratio,0.0006510433200901518
Total_length_of_forward_IP_header_enc,0.0006467342097125474
total_ttl_backward_traffic_ratio,0.0006265124420384272
mean_Interval_of_arrival_time_of_forward_traffic_ratio,0.000615515066912495
No_of_enc_backward_packets,0.0006134209864751192
total_ttl_forward_traffic,0.0005949218388029893
Total_length_of_backward_IP_header_enc,0.0005938910781388473
total_ttl_forward_traffic_enc,0.0005843273923193556
Total_length_of_backward_TCP_header_enc,0.0005752145505712533
mean_ttl_backward_traffic_ratio,0.0005693143239530136
meidan_length_of_IP_packet_enc,0.0005610095873386562
var_ttl_backward_traffic,0.0005591677484288767
std_ttl_backward_traffic,0.0005558480610537717
No_of_backward_packets,0.0005397195326025768
total_payload_per_session_ratio,0.0005265497281894186
The_times_of_change_of_payload_per_session,0.0005180161658287717
std_Interval_of_arrival_time_of_backward_traffic_ratio,0.0005167516421762053
var_backward_packet_length_ratio,0.0004902376282880797
median_backward_packet_length_enc,0.00048318199376944467
median_forward_packet_length,0.000461992756289975
Total_length_of_backward_TCP_header_ratio,0.0004485563605116002
median_backward_packet_length_ratio,0.00041130998630737746
median_TCP_windows_size_value_forward_traffic_ratio,0.00039425448113619645
std_Length_of_TCP_payload,0.0003916999419895918
median_TCP_windows_size_value_backward_traffic_ratio,0.0003685336200540807
enc_ratio_of_backward_packets,0.00036055432393409246
min_Interval_of_arrival_time_of_backward_traffic_ratio,0.00035778032105235113
max_ttl_backward_traffic_ratio,0.0003448028133243212
min_Length_of_TCP_packet_header,0.00026801737731410623
min_Length_of_IP_packets,0.00013089472203609196
min_forward_packet_length,0.00010063952808348334
Total_length_of_backward_payload_ratio,8.860763617554885e-05
min_backward_packet_length,7.57348501932231e-05
unique_link_mark,6.381914437427722e-05
max_backward_packet_length_ratio,3.145905981098762e-05
min_Length_of_TCP_segment(packet),2.8597498702189087e-05
var_ttl_backward_traffic_ratio,2.3316520743714783e-05
max_length_of_IP_packet_ratio,2.3053513191472466e-05
std_ttl_backward_traffic_enc,1.9359484319875202e-05
var_ttl_backward_traffic_enc,1.5660450726923137e-05
max_forward_packet_length_ratio,1.450767168966253e-05
min_ttl_backward_traffic_ratio,1.1154208447359398e-05
std_ttl_backward_traffic_ratio,1.0539198869976558e-05
median_ttl_backward_traffic_ratio,4.378695916795411e-06
mean_ttl_forward_traffic_ratio,2.3933691619075607e-06
var_ttl_forward_traffic,2.272374918395448e-06
min_ttl_forward_traffic_ratio,2.0979614682905645e-06
std_ttl_forward_traffic,9.243118755380779e-07
max_ttl_forward_traffic_ratio,8.103326602463552e-07
median_ttl_forward_traffic_ratio,6.16096460920487e-07
std_Length_of_IP_packet_header,0.0
median_Length_of_IP_packet_header,0.0
min_Change_values_of_TCP_windows_length_per_session,0.0
mean_of_forward_IP_header,0.0
mean_Length_of_IP_packet_header,0.0
var_Length_of_IP_packet_header,0.0
std_ttl_forward_traffic_enc,0.0
var_ttl_forward_traffic_enc,0.0
min_Length_of_TCP_payload,0.0
mean_of_backward_IP_header,0.0
var_ttl_forward_traffic_ratio,0.0
std_ttl_forward_traffic_ratio,0.0
max_Length_of_IP_packet_header,0.0
min_Length_of_IP_packet_header,0.0
