,0
max_Length_of_TCP_segment(packet),0.0020339424675512373
max_length_of_IP_packet_enc,0.0020337388561723034
meidan_length_of_IP_packet_ratio,0.0020143338160263104
IPratio,0.001994541890861062
max_Interval_of_arrival_time_of_backward_traffic_ratio,0.001976696832045802
var_backward_packet_length,0.0019656526978194064
median_forward_packet_length_enc,0.0019512645699007241
median_forward_packet_length_ratio,0.0019423709011802581
std_forward_packet_length_ratio,0.001897697858889624
Total_Time_to_live_ratio,0.0018875634740472232
max_Time_difference_between_packets_per_session,0.0018695376225544551
median_backward_packet_length_ratio,0.0018666392517542336
mean_Length_of_TCP_segment(packet),0.0018045783713492294
min_backward_packet_length_enc,0.0017902856524211522
var_backward_packet_length_ratio,0.0017821751770547422
mean_forward_packet_length_ratio,0.0017765169754872712
min_TCP_windows_size_value_backward_traffic_ratio,0.0017549421171406412
median_Length_of_TCP_payload,0.0017168602913791198
min_forward_packet_length,0.0016998721604342233
flow_duration_of_backward_traffic,0.001682244561383077
mean_Interval_of_arrival_time_of_forward_traffic_enc,0.001669371586986699
var_Length_of_TCP_payload,0.0016608313545463007
std_Interval_of_arrival_time_of_backward_traffic_ratio,0.0016491106100834465
std_length_of_IP_packet_enc,0.00164381269743389
std_Time_difference_between_packets_per_session,0.0016297950103014497
std_Length_of_IP_packets,0.0016144745696702134
std_Interval_of_arrival_time_of_forward_traffic,0.0015920166354966806
mean_Interval_of_arrival_time_of_forward_traffic_ratio,0.0015306234519306386
std_Interval_of_arrival_time_of_backward_traffic,0.0014968193565773487
Total_length_of_forward_TCP_header_ratio,0.001473880085957186
max_Interval_of_arrival_time_of_backward_traffic,0.0014675202795859156
std_Interval_of_arrival_time_of_forward_traffic_ratio,0.0014644941088989324
max_forward_packet_length,0.0014566933597774153
var_TCP_windows_size_value_backward_traffic,0.001453895814643
std_forward_packet_length,0.001390186515839702
std_Interval_of_arrival_time_of_backward_traffic_enc,0.0013682526512849747
max_Length_of_IP_packets,0.0013319237873733907
mean_forward_packet_length,0.00129667336423417
mean_forward_packet_length_enc,0.0012937779997000505
median_Time_difference_between_packets_per_session,0.0012837617784973471
std_TCP_windows_size_value_forward_traffic_enc,0.0012792166647490639
flow duration,0.001251869947922614
mean_Interval_of_arrival_time_of_forward_traffic,0.0011840218646134212
